                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                     msun                                     rsun                                     lsun 
                                       1                                     1496                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2486661410416882E+005                  1.2486661410416882E+005                  4.4749562058125375E+003                  3.6253290919816244E+001                  1.0017268162967467E+001                  1.7476933548182028E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8012440049298788E-001                  5.4463745285703320E-005                  9.7967919613490898E-003                  3.8620975472467042E-003                  2.0850244238750414E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.1175193065953151E-001                  9.9193723926319934E-004                  4.6727354644787528E-001                  2.2620074713846608E-003                  3.8969535762223601E-003                  7.6613783525928446E-003                  2.0850244238750362E-003                  2.4491802553893427E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1730798882669036E+005                  6.4846146347092741E+004                  2.7583702737822199E+008                  3.6080488649578960E+001                  3.6080488649578953E+001                  7.4663826382186418E-018                  2.4705613045115324E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9404906612537183E+012                               "r23.05.1"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   m_grav                                  entropy                                   csound                  thermal_time_to_surface                                  eps_nuc                               luminosity                           log_L_div_Ledd                        log_Lrad_div_Ledd                             total_energy                             log_conv_vel                             conv_L_div_L                                    gradr                         grad_temperature                          gradT_sub_grada                            log_mlt_D_mix                          gradr_div_grada                          gradr_sub_grada                                log_D_mix                                   logtau                       engulfment_heating 
                                       1                  1.0000000000000000E+000                  1.0007493000232259E+000                  3.6507892118949141E+000                 -7.6971533807022494E+000                  3.7574542348850462E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017268162967467E+001                  1.0000000000000000E+000                  2.0048591237346603E+001                  6.8448284470594814E+005                  1.0527063162121167E-002                  2.9457306418541438E-027                  3.6253290919816244E+001                 -4.0535542250913048E+000                 -4.0535540664015306E+000                 -1.8850499922916134E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2501153606893595E-001                  3.1253506175917642E-002                 -2.6514865266899607E-001                 -9.8999999999999986E+001                  3.2041079453369181E-001                 -2.6514865266899607E-001                 -9.8999999999999986E+001                 -1.7609125905568127E-001                 -9.8999999999999986E+001 
                                       2                  9.9999999999899991E-001                  1.0007492899139558E+000                  3.6507901624050763E+000                 -7.6971467293052411E+000                  3.7574618381706539E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017267929790965E+001                  9.9999999999899991E-001                  2.0048582070921977E+001                  6.8448365238991624E+005                  2.3685915887840941E-002                  2.9457757634295510E-027                  3.6253290919816259E+001                 -4.0535542250913048E+000                 -4.0535540664015306E+000                 -1.8850500326381306E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2501297488173513E-001                  1.0157474864823110E-001                 -2.6514726856654780E-001                 -9.8999999999999986E+001                  3.2041443735234398E-001                 -2.6514726856654780E-001                 -9.8999999999999986E+001                 -1.7608449992345998E-001                 -9.8999999999999986E+001 
                                       3                  9.9999999999775002E-001                  1.0007492772775584E+000                  3.6507912185375719E+000                 -7.6971393390294791E+000                  3.7574702861106397E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017267638324730E+001                  9.9999999999775002E-001                  2.0048571886325941E+001                  6.8448454982707941E+005                  3.6844795028316599E-002                  2.9458258982022266E-027                  3.6253290919816259E+001                 -4.0535459527252380E+000                 -4.0535459530502989E+000                 -1.8850500774666228E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2501657190701826E-001                  1.1915812590604793E-001                 -2.6514380831865553E-001                 -9.8999999999999986E+001                  3.2042354437605136E-001                 -2.6514380831865553E-001                 -9.8999999999999986E+001                 -1.7607605101083043E-001                 -9.8999999999999986E+001 
                                       4                  9.9999999999650002E-001                  1.0007492646413751E+000                  3.6507928027503032E+000                 -7.6971282539366852E+000                  3.7574829577139819E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017267346863450E+001                  9.9999999999650002E-001                  2.0048556610037682E+001                  6.8448589599815884E+005                  6.3162632554236972E-002                  2.9459010997845345E-027                  3.6253290919816259E+001                 -4.0535376805931218E+000                 -4.0535368884697593E+000                 -1.8850501447070481E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2502016890986742E-001                  1.2355859800566585E-001                 -2.6514034809616216E-001                 -9.8999999999999986E+001                  3.2043265133343907E-001                 -2.6514034809616216E-001                 -9.8999999999999986E+001                 -1.7606760210114616E-001                 -9.8999999999999986E+001 
                                       5                  9.9999999999400002E-001                  1.0007492393696542E+000                  3.6507954431546801E+000                 -7.6971097796491810E+000                  3.7575040762362248E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017266763955796E+001                  9.9999999999400002E-001                  2.0048531151227650E+001                  6.8448813966902159E+005                  1.0263958695906934E-001                  2.9460264341383723E-027                  3.6253290919816259E+001                 -4.0535211370121385E+000                 -4.0535203449219201E+000                 -1.8850502567690875E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2502736284951321E-001                  1.2466519451637752E-001                 -2.6513342772614212E-001                 -9.8999999999999986E+001                  3.2045086505244147E-001                 -2.6513342772614212E-001                 -9.8999999999999986E+001                 -1.7605070429063066E-001                 -9.8999999999999986E+001 
                                       6                  9.9999999999025002E-001                  1.0007492014636727E+000                  3.6507988757785603E+000                 -7.6970857647004900E+000                  3.7575315287895470E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017265889631279E+001                  9.9999999999025002E-001                  2.0048498057918401E+001                  6.8449105654372543E+005                  1.4869633424860496E-001                  2.9461893657451662E-027                  3.6253290919816259E+001                 -4.0534963233258399E+000                 -4.0534959273444855E+000                 -1.8850504024400947E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2503815361436493E-001                  1.2495052891988484E-001                 -2.6512304733834052E-001                 -9.8999999999999986E+001                  3.2047818519382149E-001                 -2.6512304733834052E-001                 -9.8999999999999986E+001                 -1.7602535759705495E-001                 -9.8999999999999986E+001 
                                       7                  9.9999999998587508E-001                  1.0007491572424618E+000                  3.6508033647398586E+000                 -7.6970543632878901E+000                  3.7575674256787814E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017264869642254E+001                  9.9999999998587508E-001                  2.0048454787317112E+001                  6.8449487107306242E+005                  2.1449224888038532E-001                  2.9464024250847994E-027                  3.6253290919816259E+001                 -4.0534673765942069E+000                 -4.0534661884761594E+000                 -1.8850505929150769E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2505074260782598E-001                  1.2503321879310428E-001                 -2.6511093715217515E-001                 -9.8999999999999986E+001                  3.2051005799633636E-001                 -2.6511093715217515E-001                 -9.8999999999999986E+001                 -1.7599578648835612E-001                 -9.8999999999999986E+001 
                                       8                  9.9999999997962508E-001                  1.0007490940738470E+000                  3.6508086461246050E+000                 -7.6970174244803475E+000                  3.7576096535394092E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0017263412620057E+001                  9.9999999997962508E-001                  2.0048403888553803E+001                  6.8449935901841754E+005                  2.8028882396635924E-001                  2.9466530755066330E-027                  3.6253290919816259E+001                 -4.0534260288387021E+000                 -4.0534260290587660E+000                 -1.8850508169801222E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2506872646836867E-001                  1.2506885215078653E-001                 -2.6509363736596170E-001                 -9.8999999999999986E+001                  3.2055558931736172E-001                 -2.6509363736596170E-001                 -9.8999999999999986E+001                 -1.7595354211086492E-001                 -9.8999999999999986E+001 
                                       9                  9.9999999997337508E-001                  1.0007490309105769E+000                  3.6508165685510039E+000                 -7.6969620215419621E+000                  3.7576729876695301E+000                  6.9999999350405540E-001                  2.8000000649594464E-001                  2.0000000000000018E-002                  1.0017261955721354E+001                  9.9999999997337508E-001                  2.0048327436614002E+001                  6.8450608917503688E+005                  4.1188395474327189E-001                  2.9470290006397074E-027                  3.6253290919816259E+001                 -4.0533846873345620E+000                 -4.0533807266815653E+000                 -1.8850511531870978E+014                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.2508670959600035E-001                  1.2509709175413722E-001                 -2.6507633839967837E-001                 -9.8999999999999986E+001                  3.2060111852874845E-001                 -2.6507633839967837E-001                 -9.8999999999999986E+001                 -1.7591129780857592E-001                 -9.8999999999999986E+001 
